Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
7/17/12,Albury,8.7,15.4,0.4,,,NNW,19,,NNW,0,9,100,66,1026.2,1022.8,8,8,10.2,14.2,No,0,No
7/18/12,Albury,7.7,15.3,0,,,WSW,39,SW,NW,4,19,84,69,1020.7,1017.8,2,8,10.8,11.9,No,0.6,No
7/19/12,Albury,-0.8,12.7,0.6,,,W,24,,W,0,17,100,58,1024.5,1023.2,8,3,2.3,11.1,No,0,No
7/20/12,Albury,2.3,15.3,0,,,W,31,,WSW,0,17,86,67,1028.7,1027.3,3,8,9.2,13.7,No,0,No
7/21/12,Albury,1.4,15.3,0,,,SW,15,E,SSW,2,7,100,53,1033.1,1030.3,8,,5.2,14.8,No,0.2,No
7/22/12,Albury,0,15.7,0.2,,,WSW,19,,WNW,0,11,92,54,1033.2,1030,,,5.6,15.1,No,0,No
7/23/12,Albury,-0.1,16.1,0,,,W,13,,WNW,0,4,100,49,1032.3,1028.3,1,1,5.6,15.5,No,0,No
7/24/12,Albury,0.4,13.6,0,,,E,15,,SE,0,7,100,66,1029.3,1025.5,8,,4,13.2,No,0,No
7/25/12,Albury,2.9,14.6,0,,,NE,28,,NE,0,13,94,64,1021.9,1016.8,8,8,7,14.1,No,2.4,Yes
7/26/12,Albury,7,14.8,2.4,,,N,37,N,NNW,11,15,91,55,1013,1010.8,7,,10.4,14.4,Yes,6.2,Yes
7/27/12,Albury,6.7,11.5,6.2,,,NNE,17,ENE,NE,9,9,96,86,1013.2,1012.3,8,4,7.8,10.3,Yes,4,Yes
7/28/12,Albury,4.1,13.2,4,,,W,28,WNW,WNW,6,15,100,71,1020.8,1020.1,8,8,5.9,12.4,Yes,1.8,Yes
7/29/12,Albury,1.1,13.7,1.8,,,W,33,,WSW,0,20,100,55,1025.9,1024.6,,6,5.7,13.4,Yes,0,No
7/30/12,Albury,-0.6,13.1,0,,,SSE,13,E,SE,4,6,100,56,1029,1026.3,8,,3.6,12.5,No,0,No
7/31/12,Albury,-1.3,13.9,0,,,SSE,20,,ENE,0,9,80,47,1029.1,1025.5,,,4.8,12.4,No,0.2,No
8/1/12,Albury,-0.5,13.7,0.2,,,WNW,20,,W,0,9,76,50,1025.4,1022.5,,2,6,13.4,No,0,No
8/2/12,Albury,-1.8,12.1,0,,,NNW,17,,SW,0,2,87,65,1024.2,1020.3,,,4.9,11.2,No,0,No
8/3/12,Albury,2.5,14.9,0,,,N,24,,N,0,13,95,53,1018.7,1015.8,8,7,6,13.3,No,0,No
8/4/12,Albury,1.5,14.9,0,,,WNW,28,,W,0,9,99,62,1018.6,1015.9,7,8,5.8,13.8,No,2,Yes
8/5/12,Albury,3,16.6,2,,,WNW,54,NE,WNW,11,19,92,59,1014.2,1010.6,8,8,8.6,15.4,Yes,1.4,Yes
8/6/12,Albury,4.1,11.9,1.4,,,WNW,50,W,W,17,17,86,60,1020,1020.7,5,6,6.1,11.1,Yes,0,No
8/7/12,Albury,2.6,13.4,0,,,WNW,30,,NW,0,19,80,49,1025.8,1023.6,,,7.9,13.1,No,0,No
8/8/12,Albury,-0.5,16.3,0,,,W,35,,NNE,0,15,87,54,1022.9,1016.5,1,,6.1,15.9,No,11.2,Yes
8/9/12,Albury,5.7,11.8,11.2,,,SW,65,W,WSW,22,19,87,82,1018,1017.7,1,8,8.7,7,Yes,1,No
8/10/12,Albury,-0.5,15.4,1,,,SW,46,,SW,0,28,77,45,1024.4,1022.9,,,6.1,15.2,No,0,No
8/11/12,Albury,-0.7,16.6,0,,,SE,24,,ESE,0,9,87,47,1027.3,1024.9,,,4.9,15.2,No,0,No
8/12/12,Albury,0.6,16.5,0,,,W,20,ENE,W,2,9,79,46,1028.4,1025.1,,,6.2,16.3,No,0,No
8/13/12,Albury,-0.1,15.4,0,,,NNW,20,S,SE,4,11,89,61,1028.8,1024.2,,5,6.7,13.9,No,0,No
8/14/12,Albury,1.9,16,0,,,NNW,33,,NNW,0,15,95,54,1022.2,1016.9,,1,6,15.4,No,1.2,Yes
8/15/12,Albury,2.1,13,1.2,,,WNW,26,ESE,W,6,11,100,67,1017.8,1015,8,2,6.2,12.6,Yes,0.6,No
8/16/12,Albury,6.2,14.7,0.6,,,NW,33,,NW,0,17,88,63,1015,1010.3,8,8,9,13.2,No,13.4,Yes
8/17/12,Albury,6.4,11.7,13.4,,,NW,50,NNW,NW,19,31,95,69,1003.7,1001.3,7,8,6.8,10.6,Yes,6.6,Yes
8/18/12,Albury,3,14.9,6.6,,,WSW,37,,W,0,20,99,74,1011,1012.5,8,8,6.7,12.8,Yes,0,No
8/19/12,Albury,0.6,13.3,0,,,W,30,NE,WNW,2,15,100,62,1023.4,1022,8,,5.1,12.8,No,0,No
8/20/12,Albury,2.1,12.4,0,,,SE,17,N,S,2,6,89,55,1024.6,1020.4,8,2,6.4,11.7,No,0,No
8/21/12,Albury,2.1,16.4,0,,,N,33,SE,NE,7,19,84,45,1020.1,1015.3,2,1,7.9,15.6,No,0,No
8/22/12,Albury,6.2,19.4,0,,,ENE,35,E,ENE,9,19,74,50,1012.6,1005.7,5,,11.3,18.5,No,1,No
8/23/12,Albury,8.2,13.6,1,,,NW,43,WNW,WSW,24,2,79,96,1007.3,1004.1,8,7,11.8,11.7,No,9.4,Yes
8/24/12,Albury,5.3,11.4,9.4,,,WNW,46,NNW,NW,15,20,90,70,1013.7,1012.9,8,8,6.1,11.1,Yes,2,Yes
8/25/12,Albury,6.1,10.7,2,,,WNW,28,NW,NW,6,13,86,63,1020.6,1019.6,8,8,7,10.6,Yes,0.8,No
8/26/12,Albury,7,14.2,0.8,,,WSW,31,WNW,W,15,19,85,50,1020.7,1020.5,3,6,10.2,13.8,No,0,No
8/27/12,Albury,-0.2,14.3,0,,,SE,19,E,S,7,7,100,59,1026.4,1023.2,8,1,4.6,13.9,No,0,No
8/28/12,Albury,1.2,15.3,0,,,SE,20,SSE,ENE,2,11,87,55,1024.9,1019.9,,,7.6,14.8,No,0,No
8/29/12,Albury,2.9,17.6,0,,,WNW,48,SE,N,9,17,72,48,1013.4,1007.7,8,,10.8,17,No,0.6,No
8/30/12,Albury,6.2,12.8,0.6,,,W,56,WNW,W,26,26,85,53,1012.1,1014.3,8,6,8.6,10.9,No,1,No
8/31/12,Albury,3.4,13.4,1,,,WNW,39,WNW,WSW,17,26,88,47,1019.1,1018,8,7,5.3,12.9,No,0.4,No
9/1/12,Albury,-1.3,15,0.4,,,SSW,26,SW,WSW,2,9,76,44,1025.8,1023.1,,,6.2,14.2,No,0,No
9/2/12,Albury,0,16.2,0,,,WSW,24,ESE,WSW,7,19,83,45,1025.7,1022.5,,,7.9,15.2,No,0,No
9/3/12,Albury,0.6,18.7,0,,,E,19,,ESE,0,7,75,48,1024.7,1021.5,,,8.3,17.9,No,0,No
9/4/12,Albury,4.3,21.2,0,,,N,22,ENE,N,6,13,76,36,1023.5,1019.1,,,11.9,20.7,No,0,No
9/5/12,Albury,2.7,22.1,0,,,N,83,N,NE,22,19,39,43,1011,1000.8,,7,16.8,18.9,No,0.2,No
9/6/12,Albury,7.7,17.2,0.2,,,NNW,44,NNW,N,20,22,69,57,1009.5,1008.1,7,8,12.4,15.9,No,2.6,Yes
9/7/12,Albury,6.8,13.8,2.6,,,W,67,WNW,WNW,35,33,86,59,1006.8,1008.8,8,8,8,12.4,Yes,3.4,Yes
9/8/12,Albury,7.5,15.2,3.4,,,WNW,46,W,WNW,22,24,86,63,1017.9,1017.4,8,8,9.6,14,Yes,0,No
9/9/12,Albury,6.8,17.3,0,,,W,30,WSW,W,11,15,73,54,1025.3,1023.6,,,11.1,17.1,No,0,No
9/10/12,Albury,3.5,19.1,0,,,W,22,E,NW,7,7,100,53,1026.3,1021.7,7,,8.7,18.1,No,0,No
9/11/12,Albury,2.7,18.8,0,,,SE,15,ENE,SE,4,6,94,44,1025.9,1022,1,,9.6,17.7,No,0,No
9/12/12,Albury,2.6,20.9,0,,,N,28,SE,N,4,13,80,37,1021.2,1015.2,,,11.3,20.6,No,1.6,Yes
9/13/12,Albury,9.1,15.5,1.6,,,W,57,W,WSW,22,33,67,46,1010.4,1011.9,,,11.8,14.6,Yes,0,No
9/14/12,Albury,0.8,13.7,0,,,W,31,ESE,WNW,6,20,77,61,1022.5,1020.6,8,8,7.7,12.8,No,0,No
9/15/12,Albury,2.4,17.5,0,,,SE,19,ESE,E,7,7,79,49,1026,1022.9,,,10,17.1,No,0,No
9/16/12,Albury,3,17.6,0,,,WSW,26,E,WNW,7,17,88,56,1021.6,1018.2,,,10.5,16.3,No,0,No
9/17/12,Albury,4.7,17.9,0,,,NE,20,E,NW,6,9,82,53,1019.8,1017.3,1,7,11.9,16.6,No,0,No
9/18/12,Albury,5,16.5,0,,,NNW,33,SW,SE,11,13,85,68,1017.4,1013.4,8,4,11.2,15.4,No,13.2,Yes
9/19/12,Albury,8.4,19.2,13.2,,,NE,43,N,NE,6,7,87,58,1017.8,1015.1,7,1,12.7,18.6,Yes,0.4,No
9/20/12,Albury,10.4,22.1,0.4,,,W,39,SE,E,9,26,87,50,1018,1010.6,7,6,14,21.4,No,0,No
9/21/12,Albury,11.9,19.4,0,,,W,39,NW,W,15,22,85,60,1015.5,1014.5,8,8,13.2,18.3,No,0.2,No
9/22/12,Albury,5.1,19.9,0.2,,,NW,19,SE,SSE,9,7,90,51,1018.6,1013.6,1,,11.5,19,No,0,No
9/23/12,Albury,4.2,20.7,0,,,WNW,48,ESE,WNW,11,30,79,45,1009.4,1008.3,1,3,13,18.9,No,0,No
9/24/12,Albury,5.3,15,0,,,W,43,W,W,19,26,74,44,1015.8,1016.1,,5,11,14.7,No,0,No
9/25/12,Albury,0.8,17.7,0,,,ESE,19,,SE,0,9,67,43,1022.8,1018.8,,,9.5,16.5,No,0,No
9/26/12,Albury,2.5,22,0,,,SE,44,SE,NNE,6,19,74,36,1021.3,1016.4,,,11.5,21.4,No,0,No
9/27/12,Albury,7.6,25.7,0,,,NNE,54,ENE,NE,6,15,77,44,1014.5,1007.8,5,1,14.3,23.8,No,0,No
9/28/12,Albury,14.3,24.3,0,,,N,67,N,W,30,26,45,62,1000.8,1001.6,5,7,23.2,16.3,No,4.2,Yes
9/29/12,Albury,8.1,14,4.2,,,WNW,50,W,W,26,28,69,41,1010.5,1012.5,8,8,9,13,Yes,0.2,No
9/30/12,Albury,2.6,15.3,0.2,,,W,35,WNW,W,15,19,75,49,1021.8,1021.7,,8,9.1,13.7,No,0,No
10/1/12,Albury,1.8,19.1,0,,,W,43,SE,W,7,26,70,45,1029.8,1026.9,,,10.8,18.2,No,0,No
10/2/12,Albury,4.6,22.2,0,,,SSW,19,E,WSW,6,9,66,44,1033,1028.6,,,13.7,21.1,No,0,No
10/3/12,Albury,5.2,24.8,0,,,SSW,28,E,WNW,9,11,75,36,1027.7,1022.7,,,14.8,24,No,0,No
10/4/12,Albury,5.6,28.7,0,,,,,ENE,WNW,7,28,70,22,1019.7,1013.3,,,16.2,28.3,No,0,No
10/6/12,Albury,11.7,13.1,,,,,,SSW,WSW,9,17,97,100,1016.8,1011.6,,8,12,12.4,,33.4,Yes
10/7/12,Albury,2.7,17.1,33.4,,,WSW,31,SW,W,6,17,72,51,1018.2,1016.3,,2,8.7,15.6,Yes,0,No
10/8/12,Albury,3.5,16.8,0,,,WNW,28,S,NNW,6,9,93,58,1016,1013,5,8,8.2,15.4,No,0,No
10/9/12,Albury,3.5,18.3,0,,,WSW,31,,WNW,0,15,80,47,1013.5,1010.8,,1,9.9,17.7,No,0,No
10/10/12,Albury,5.6,16.2,0,,,NW,30,WNW,NW,9,15,69,47,1011.6,1009.7,,6,11.9,15.5,No,0.8,No
10/11/12,Albury,7.4,11.6,0.8,,,SSE,28,SSE,S,9,13,89,85,1007.5,1008,8,8,8.8,10.2,No,7.6,Yes
10/12/12,Albury,5,17.9,7.6,,,W,46,SSE,WSW,7,19,48,41,1015.5,1016.1,,4,11.4,17.1,Yes,0,No
10/13/12,Albury,4,18.6,0,,,WNW,41,E,W,6,19,76,43,1022.1,1020.3,,7,10.2,17.3,No,0,No
10/14/12,Albury,4.7,21,0,,,SW,37,SE,NW,7,6,83,50,1025.7,1023.1,,,10.7,20.1,No,0,No
10/15/12,Albury,6.4,25.7,0,,,ENE,30,SE,NNE,9,15,79,40,1024.8,1020,,,13,24.8,No,0,No
10/16/12,Albury,8.7,19,0,,,W,35,SE,NE,6,11,87,77,1016,1014.2,1,8,12.4,16.3,No,2.2,Yes
10/17/12,Albury,5.2,19,2.2,,,WNW,33,W,WNW,13,22,69,45,1020,1018.7,,,10.4,17.9,Yes,0,No
10/18/12,Albury,5.5,22.6,0,,,WNW,26,E,N,4,7,79,43,1020.5,1018,,,12.8,21.8,No,0,No
10/19/12,Albury,8.5,27.2,0,,,E,24,ESE,ENE,7,17,78,35,1015.9,1010.6,,,14.9,26.1,No,0,No
10/20/12,Albury,8.8,24.9,0,,,NW,41,,W,0,24,73,34,1011.7,1011.4,,,16.7,23.6,No,0,No
10/21/12,Albury,7.9,20.7,0,,,WSW,48,W,WSW,6,26,72,35,1015.5,1014.3,,,15.3,20.1,No,0,No
10/22/12,Albury,5.8,19,0,,,WSW,35,S,ESE,11,15,56,34,1020.6,1021.8,,,12,18,No,0,No
10/23/12,Albury,4.4,20.7,0,,,ESE,24,SE,SE,7,11,64,41,1027,1023.7,,,10.6,19.8,No,0,No
10/24/12,Albury,5.4,23.6,0,,,ESE,22,SE,SSE,6,11,71,45,1022.9,1017.8,,,12.8,21.9,No,0,No
10/25/12,Albury,12.7,23.8,0,,,W,44,N,W,19,30,40,45,1009.7,1009.5,,3,20.6,22.6,No,0,No
10/26/12,Albury,7.1,18.5,0,,,WSW,46,WSW,W,15,30,72,41,1012.1,1010.7,,2,11.4,17.8,No,0,No
10/27/12,Albury,6.3,20.4,0,,,WSW,46,W,NNW,15,15,64,38,1018.2,1017.8,,,11.5,18.4,No,0,No
10/28/12,Albury,6.2,23.7,0,,,SSW,20,ESE,NW,7,9,63,35,1023.9,1021.1,,,13.7,22.5,No,0,No
10/29/12,Albury,9,27,0,,,ENE,28,SSE,SSE,7,7,72,31,1022.1,1017.9,,2,16.4,25.8,No,0,No
10/30/12,Albury,11,28.8,0,,,SSW,31,ESE,SW,6,22,64,40,1017.6,1013.4,,1,18.1,28.5,No,0,No
10/31/12,Albury,10.8,31.2,0,,,S,24,ESE,SSE,9,19,70,38,1016,1012.2,,,19,29.7,No,0,No
11/1/12,Albury,17.3,20.6,0,,,WNW,54,W,WSW,22,33,53,47,1007,1008.6,3,8,20.4,19.3,No,0,No
11/2/12,Albury,6.4,22.4,0,,,WSW,28,SSE,ESE,9,7,64,43,1016.6,1014.5,,,11.8,21.1,No,0,No
11/3/12,Albury,9.2,24.5,0,,,NNE,31,SE,NNW,9,19,65,37,1018.2,1015.7,,7,15.4,23.5,No,0,No
11/4/12,Albury,9.2,28.5,0,,,NE,31,SE,NW,11,11,69,30,1018.1,1014.5,,,17.5,27.2,No,0,No
11/5/12,Albury,11.6,27.3,0,,,S,28,,S,0,13,68,51,1015.9,1013.3,,8,17.8,26.3,No,0.4,No
11/6/12,Albury,17.8,29.7,0.4,,,NNE,39,S,N,11,22,73,42,1011.6,1010,,7,22.8,27.3,No,10.6,Yes
11/7/12,Albury,18.4,20,10.6,,,NNW,24,NE,WNW,11,13,95,93,1011.2,1008.9,8,8,19.4,19.4,Yes,24.6,Yes
11/8/12,Albury,16.1,26.1,24.6,,,WNW,35,NNW,NW,7,11,83,55,1012.8,1011.1,6,8,18.4,21.8,Yes,1.6,Yes
11/9/12,Albury,10.3,21.8,1.6,,,WNW,44,W,W,19,22,68,37,1017.5,1017.1,,,16,20.9,Yes,0,No
11/10/12,Albury,6.5,22.9,0,,,SSE,30,SSE,SE,15,17,52,27,1023.8,1021.4,,,14.5,20.9,No,0,No
11/11/12,Albury,8.3,24.5,0,,,ESE,28,ESE,NE,7,7,67,35,1027,1022.7,,,15.2,23.4,No,0,No
11/12/12,Albury,9.3,31.6,0,,,WNW,44,SE,N,7,19,68,31,1021.7,1015.5,,,18.2,29.4,No,0,No
11/13/12,Albury,9.1,24.6,0,,,S,24,ESE,S,7,6,63,37,1019.3,1016.9,,,16.8,24.1,No,0,No
11/14/12,Albury,9.9,24.6,0,,,NNW,24,E,SE,6,9,61,35,1017.8,1014.6,,,16.8,23.1,No,0,No
11/15/12,Albury,10,26.2,0,,,WNW,37,E,WNW,4,20,67,25,1013.8,1011.8,,,17.1,24.9,No,0,No
11/16/12,Albury,13.1,24.1,0,,,WNW,39,S,WNW,11,22,54,29,1011.6,1009.4,,,18,23.5,No,0,No
11/17/12,Albury,9,24.2,0,,,N,28,SSE,SSE,11,13,57,44,1015,1011.4,,2,16.2,23.3,No,0,No
11/18/12,Albury,7.2,21.4,0,,,WSW,52,W,SW,9,28,50,35,1012.5,1011,,,17.4,20.1,No,0,No
11/19/12,Albury,5.8,25.3,0,,,SSE,41,SW,SE,7,20,58,36,1018,1016.9,,,15.3,23.8,No,0,No
11/20/12,Albury,8.3,26.9,0,,,E,24,SSE,ESE,6,15,56,34,1022.2,1018.1,,,17.3,26,No,0,No
11/21/12,Albury,12.3,32.4,0,,,W,54,NE,NW,13,28,46,24,1015,1008.2,,1,21.2,31.5,No,0,No
11/22/12,Albury,10.9,27.4,0,,,W,24,SE,W,13,17,47,27,1016,1013.9,,,18,26.2,No,0,No
11/23/12,Albury,11.1,29,0,,,SSE,24,SSE,SSE,7,13,61,28,1018.1,1014.4,,,18.9,27.6,No,0,No
11/24/12,Albury,12.4,32.7,0,,,NNE,31,ESE,NE,7,9,64,30,1015.6,1012,,,21.5,30.4,No,0,No
11/25/12,Albury,15.3,36.7,0,,,NNW,41,E,WNW,9,20,55,16,1013.9,1011.2,,,23.8,35.8,No,0,No
11/26/12,Albury,16.6,31.9,0,,,W,43,SE,WNW,6,20,59,21,1014.4,1012.5,,1,22.3,31.2,No,0.2,No
11/27/12,Albury,15.9,28.1,0.2,,,SW,33,SSE,ESE,9,7,71,52,1013.3,1013.4,7,3,19.5,26.3,No,0.4,No
11/28/12,Albury,16.8,32.5,0.4,,,SSE,30,SSE,E,13,11,59,44,1014.3,1011.2,,1,23.9,31.2,No,0,No
11/29/12,Albury,17.8,37.4,0,,,NNE,35,E,E,19,17,56,35,1012.4,1008.4,4,,27.5,35.4,No,0,No
11/30/12,Albury,23,34.4,0,,,NW,43,ENE,WSW,9,13,53,46,1010.4,1011,,5,29.5,31.1,No,0,No
1/1/16,Albury,20.4,37.6,0,,,ENE,54,,ESE,0,7,46,17,1013.4,1009.2,7,3,26.1,36.7,No,0.4,No
1/2/16,Albury,20.9,33.6,0.4,,,SSE,50,SSE,SE,9,17,54,30,1011.1,1008.4,8,8,24.8,31.7,No,2.2,Yes
1/3/16,Albury,18.4,23.1,2.2,,,ENE,48,ESE,ENE,11,39,62,67,1014,1014.8,8,8,21.8,19.5,Yes,15.6,Yes
1/4/16,Albury,17.3,23.7,15.6,,,SSE,39,SE,SSE,9,17,74,65,1017.9,1016.5,8,8,19.2,21.6,Yes,6.8,Yes
1/5/16,Albury,15.5,22.9,6.8,,,ENE,31,SE,SSE,6,9,92,63,1016.3,1013.9,8,8,17.2,22.2,Yes,0.2,No
1/6/16,Albury,17,28.1,0.2,,,SE,39,SSE,ENE,9,11,76,52,1014.6,1012.6,8,8,20.3,25.7,No,0,No
1/7/16,Albury,16.4,28,0,,,SE,35,SE,ESE,20,20,46,31,1017.4,1015.7,,2,20.9,26.6,No,0,No
1/8/16,Albury,14.3,31.7,0,,,NNW,24,SSE,ENE,11,6,63,24,1019.6,1017.2,,8,19.4,28.7,No,0,No
1/9/16,Albury,16.7,35,0,,,WNW,28,E,SSE,11,9,52,24,1018.6,1015.5,,3,24.2,33.1,No,0,No
1/10/16,Albury,17.8,37,0,,,SSW,41,ESE,WNW,9,17,54,17,1016.6,1012.6,,,26.2,36.2,No,0,No
1/11/16,Albury,17.7,39.2,0,,,WNW,56,SE,W,9,7,46,13,1011.6,1007.5,,8,26,37,No,0,No
1/12/16,Albury,20.6,38.9,0,,,WSW,56,ESE,W,6,24,40,18,1010.8,1009.8,1,,28.1,37.6,No,0,No
1/13/16,Albury,20.2,43,0,,,WNW,72,SE,N,15,24,51,16,1013.8,1007.5,,,27.9,42.3,No,0,No
1/14/16,Albury,26.8,30.2,0,,,WNW,50,NE,SW,9,24,50,39,1010.5,1015.5,8,8,27.2,21.4,No,0,No
1/15/16,Albury,10.4,25.2,0,,,SE,46,S,SE,19,20,41,31,1026.1,1023.8,,,15.9,23.9,No,0,No
1/16/16,Albury,10.7,29.4,0,,,N,35,SSE,S,13,9,45,19,1027.4,1022.9,,,17.8,27.3,No,0,No
1/17/16,Albury,14.5,30.6,0,,,NE,24,NNE,SSE,13,4,51,31,1024.2,1019.6,,3,20.5,28.1,No,0,No
1/18/16,Albury,14.4,33.5,0,,,E,28,SE,E,9,15,53,22,1019.2,1014.7,,,22.5,31.9,No,0,No
1/19/16,Albury,16.1,40,0,,,NW,50,ESE,NW,7,19,46,15,1015.5,1009.4,,5,24.3,37.6,No,0,No
1/20/16,Albury,23.4,33.9,0,,,NE,39,NNW,SE,13,7,23,24,1010.1,1009.3,8,8,30.2,31.5,No,0,No
1/21/16,Albury,20.4,38,0,,,WNW,56,SE,WNW,9,35,62,22,1009,1007.2,8,8,24.8,33.4,No,0,No
1/22/16,Albury,22.8,28.1,0,,,NNW,39,SSE,W,9,2,67,89,1008.8,1007.4,7,8,24.2,21.7,No,12.6,Yes
1/23/16,Albury,17,31.3,12.6,,,W,41,SSE,W,9,20,72,40,1009.2,1008.1,,1,22.1,31,Yes,0,No
1/24/16,Albury,16.6,33.2,0,,,SW,30,SSE,SSW,15,17,55,30,1011.3,1008.3,,,22.4,31.2,No,0,No
1/25/16,Albury,18.1,32.8,0,,,SE,39,SE,SSW,11,11,56,30,1012.1,1009.6,,1,24,30.5,No,0,No
1/26/16,Albury,18.7,34.2,0,,,SE,31,SE,SSE,19,11,48,33,1015.7,1012.3,,1,23.3,32,No,19.4,Yes
1/27/16,Albury,18.5,25.7,19.4,,,W,37,ESE,E,9,17,96,65,1014.9,1010.5,8,8,18.9,23.2,Yes,4.2,Yes
1/28/16,Albury,17.7,31.7,4.2,,,WNW,35,,NE,0,13,83,47,1008.1,1002.8,7,1,20.8,30.4,Yes,0,No
1/29/16,Albury,17.1,24.2,0,,,W,48,SE,WNW,7,24,77,72,1000.7,1003.4,7,7,20.7,16.1,No,0,No
1/30/16,Albury,10,28.1,0,,,W,52,SSE,SSW,11,9,70,26,1005.2,1000.8,,,16,27.1,No,7,Yes
1/31/16,Albury,13.8,24.2,7,,,WNW,48,NNE,NNW,17,26,79,48,1003.9,1002.2,8,6,16.9,22.5,Yes,28.6,Yes
2/1/16,Albury,13,26.1,28.6,,,SSE,28,SSE,SW,17,13,88,47,1004.2,1003.2,8,2,14.7,24.2,Yes,0.2,No
2/2/16,Albury,14.4,29.7,0.2,,,NNE,22,E,NW,7,7,69,37,1006.2,1003.2,,1,20.7,28,No,0,No
2/3/16,Albury,19.8,25.8,0,,,SSE,31,SW,E,6,13,67,74,1002.8,1004.4,7,8,22.4,22.6,No,0.4,No
2/4/16,Albury,16.5,29.8,0.4,,,SSE,46,SE,SE,22,20,53,32,1014,1012.3,,,20,28.4,No,0,No
2/5/16,Albury,14.2,29.9,0,,,SE,30,SE,SE,15,11,47,34,1018.3,1015.8,,,20,27,No,0,No
2/6/16,Albury,14.6,30.3,0,,,NNE,22,S,E,7,13,64,34,1017.9,1014.7,,4,20.3,28.1,No,0,No
2/7/16,Albury,15.2,32.8,0,,,W,28,SSE,WSW,4,15,67,37,1017.9,1014.9,,,21,30.7,No,0,No
2/8/16,Albury,18,35.2,0,,,SSW,37,NE,WSW,2,9,51,32,1019,1016,,,24.2,33.8,No,0,No
2/9/16,Albury,18.8,35,0,,,NE,28,E,NNE,9,11,54,31,1019,1015.6,,,24.8,33.3,No,0,No
2/10/16,Albury,15.7,35,0,,,W,33,SE,WSW,9,20,64,22,1014.2,1010.2,,,22.6,33.9,No,0,No
2/11/16,Albury,17.3,35.2,0,,,E,28,SE,SE,6,9,53,23,1013.1,1010.4,,,23.3,33.6,No,0,No
2/12/16,Albury,17.3,34.9,0,,,WNW,26,SE,NW,7,11,59,23,1014.9,1011.6,,2,22.9,33.3,No,0,No
2/13/16,Albury,16.9,37.7,0,,,W,30,SSE,N,2,7,55,16,1011.7,1007.3,,,22.7,35.8,No,0,No
2/14/16,Albury,22.3,30.3,0,,,WNW,44,NW,WSW,15,20,53,27,1008.9,1008.2,6,,23.4,28.9,No,0,No
2/15/16,Albury,13.8,28.9,0,,,WSW,41,SSE,WSW,4,19,58,27,1012,1009,,,20.1,27.9,No,0,No
2/16/16,Albury,15.2,26.3,0,,,W,43,WSW,W,20,26,54,24,1010.9,1009.8,,,19.4,24.8,No,0,No
2/17/16,Albury,10.5,26.7,0,,,W,39,W,W,11,15,45,34,1013.6,1010,,1,16,24.1,No,0,No
2/18/16,Albury,12.7,30.5,0,,,WSW,28,SSE,WSW,9,13,63,32,1009.8,1006.8,,,18.5,28.7,No,0,No
2/19/16,Albury,13.9,32.9,0,,,WSW,44,ESE,NW,7,20,64,24,1011.4,1009.7,,,19.9,31.1,No,0,No
2/20/16,Albury,15.2,31.2,0,,,WNW,30,S,WSW,6,17,61,28,1017.2,1016.6,,,20.7,30.2,No,0,No
2/21/16,Albury,13.6,34.4,0,,,NNW,33,SSE,NW,9,11,60,22,1023.6,1020.5,,,19.8,33.5,No,0,No
2/22/16,Albury,15.2,35.4,0,,,ESE,31,SSE,SW,4,13,51,30,1023.9,1019.6,,1,21.8,34.1,No,0,No
2/23/16,Albury,20.1,39.5,0,,,N,41,ESE,NNW,11,20,46,19,1017.7,1013.3,,,26.5,38.4,No,0,No
2/24/16,Albury,22.5,40.9,0,,,NNW,54,SE,NNW,7,30,43,15,1012.2,1008.1,4,1,28.3,40.1,No,0,No
2/25/16,Albury,22.4,36.4,0,,,NW,43,SW,WSW,7,15,38,36,1009.6,1009.1,8,7,28.3,32.3,No,0.2,No
2/26/16,Albury,14.9,31.2,0.2,,,WNW,33,,W,0,19,51,19,1015.8,1014.7,,,21.5,29.9,No,0,No
2/27/16,Albury,14.7,33.1,0,,,SW,30,SE,SSW,7,13,58,28,1018.7,1015.6,,,20.9,32.3,No,0,No
2/28/16,Albury,16.2,33.4,0,,,W,31,ESE,WSW,7,15,59,21,1018,1015.1,,,22.1,31.3,No,0,No
2/29/16,Albury,15.4,32.3,0,,,SSW,24,ESE,S,6,15,56,34,1019.5,1016.5,,,21.6,30.3,No,0,No
3/1/16,Albury,14.7,35.1,0,,,NW,37,SE,WNW,7,13,63,21,1019.5,1016.1,,,20.8,33.7,No,0,No
3/2/16,Albury,16.8,37.2,0,,,W,31,E,WNW,4,11,48,10,1018.1,1015.9,8,,23.9,36.4,No,0,No
3/3/16,Albury,16.7,35,0,,,NNW,50,ESE,E,9,7,37,24,1019.4,1016.2,7,8,25.3,33.2,No,0,No
3/4/16,Albury,15.9,37,0,,,N,26,E,S,7,7,57,22,1020,1016.1,,,23,36.3,No,0,No
3/5/16,Albury,20.3,38.5,0,,,NNE,28,SE,SW,4,9,50,23,1019.3,1016.5,,,25.9,37.5,No,0,No
